TreatmentID;PeriodType;PeriodNo;Id;Name;Group;Role;Profit;ProfitTotal;Payment;PaymentTotal;black;red;choice;pick;ProfitTotalNow
3;payment;7;28;;1;;-6;66;-6;423;16;16;A;black;66
3;payment;7;50;;0;;30;72;30;216;14;14;A;red;72
3;payment;7;52;;1;;30;66;30;486;18;14;A;red;66
3;payment;7;68;;1;;21;72;21;285;12;10;B;blue;72
3;payment;7;2;;0;;-3;24;-3;447;12;10;B;yellow;24
3;payment;7;53;;0;;21;99;21;348;10;10;B;blue;99
3;payment;7;5;;0;;30;90;30;219;12;12;A;red;90
3;payment;7;15;;1;;30;84;30;348;10;10;A;red;84
3;payment;7;22;;1;;30;174;30;435;12;20;A;red;174
3;payment;7;65;;1;;30;210;30;558;10;22;A;red;210
3;payment;7;19;;1;;21;66;21;243;16;10;B;blue;66
3;payment;7;45;;1;;-6;78;-6;228;12;12;A;black;78
3;payment;7;8;;1;;-6;132;-6;420;10;18;A;black;132
3;payment;7;42;;0;;21;75;21;348;10;10;B;blue;75
3;payment;7;66;;1;;-6;-42;-6;42;22;10;A;black;-42
3;payment;7;58;;1;;21;99;21;474;10;10;B;blue;99
3;payment;7;72;;0;;30;57;30;414;12;10;A;red;57
3;payment;7;3;;1;;-6;21;-6;351;12;10;A;black;21
3;payment;7;26;;1;;30;138;30;435;14;18;A;red;138
3;payment;7;38;;1;;21;57;21;309;18;14;B;blue;57
3;payment;7;67;;0;;-6;93;-6;303;14;16;A;black;93
3;payment;7;69;;0;;-3;51;-3;324;10;10;B;yellow;51
3;payment;7;49;;0;;-3;87;-3;375;14;14;B;yellow;87
3;payment;7;56;;1;;-6;36;-6;261;14;14;A;black;36
3;payment;7;36;;1;;21;99;21;327;10;10;B;blue;99
3;payment;7;34;;1;;-3;-3;-3;210;14;10;B;yellow;-3
3;payment;7;64;;0;;-6;36;-6;231;16;14;A;black;36
3;payment;7;44;;1;;-3;90;-3;336;12;14;B;yellow;90
3;payment;7;17;;0;;21;66;21;375;16;10;B;blue;66
3;payment;7;29;;1;;-3;75;-3;279;10;10;B;yellow;75
3;payment;7;71;;1;;21;108;21;372;10;12;B;blue;108
3;payment;7;1;;1;;30;66;30;339;18;14;A;red;66
3;payment;7;14;;1;;-6;30;-6;234;18;14;A;black;30
3;payment;7;54;;1;;-6;105;-6;240;12;18;A;black;105
3;payment;7;21;;1;;-6;174;-6;420;10;22;A;black;174
3;payment;7;23;;1;;21;78;21;573;14;12;B;blue;78
3;payment;7;51;;1;;-3;42;-3;309;16;10;B;yellow;42
3;payment;7;46;;1;;-3;60;-3;348;16;14;B;yellow;60
3;payment;7;6;;0;;21;69;21;270;14;10;B;blue;69
3;payment;7;10;;1;;21;123;21;375;10;10;B;blue;123
3;payment;7;40;;0;;30;69;30;312;16;14;A;red;69
3;payment;7;60;;0;;30;129;30;621;14;16;A;red;129
3;payment;7;33;;1;;21;96;21;369;12;10;B;blue;96
3;payment;7;20;;1;;-3;99;-3;87;10;10;B;yellow;99
3;payment;7;12;;1;;-3;99;-3;252;10;10;B;yellow;99
3;payment;7;30;;1;;-6;39;-6;387;12;14;A;black;39
3;payment;7;61;;0;;-6;-6;-6;261;20;12;A;black;-6
3;payment;7;48;;1;;-3;45;-3;321;14;10;B;yellow;45
3;payment;7;43;;0;;-3;60;-3;255;10;12;B;yellow;60
3;payment;7;41;;0;;21;27;21;201;16;12;B;blue;27
3;payment;8;61;;0;;30;24;30;291;22;12;A;red;24
3;payment;8;72;;0;;21;78;21;435;12;12;B;blue;78
3;payment;8;44;;1;;30;120;30;366;12;14;A;red;120
3;payment;8;65;;1;;30;240;30;588;10;24;A;red;240
3;payment;8;22;;1;;30;204;30;465;12;22;A;red;204
3;payment;8;14;;1;;-6;24;-6;228;20;14;A;black;24
3;payment;8;57;;1;;-3;39;-3;351;16;10;B;yellow;39
3;payment;8;28;;1;;30;96;30;453;18;16;A;red;96
3;payment;8;43;;0;;-3;57;-3;252;10;12;B;yellow;57
3;payment;8;5;;0;;21;111;21;240;12;14;B;blue;111
3;payment;8;20;;1;;-3;96;-3;84;10;10;B;yellow;96
3;payment;8;54;;1;;30;135;30;270;14;18;A;red;135
3;payment;8;51;;1;;-3;39;-3;306;16;10;B;yellow;39
3;payment;8;18;;0;;-6;126;-6;267;12;18;A;black;126
3;payment;8;36;;1;;-3;96;-3;324;10;10;B;yellow;96
3;payment;8;21;;1;;30;204;30;450;12;22;A;red;204
3;payment;8;37;;1;;21;72;21;300;10;10;B;blue;72
3;payment;8;17;;0;;-3;63;-3;372;16;10;B;yellow;63
3;payment;8;15;;1;;-6;78;-6;342;10;12;A;black;78
3;payment;8;4;;0;;-3;48;-3;303;10;10;B;yellow;48
3;payment;8;23;;1;;-6;72;-6;567;14;12;A;black;72
3;payment;8;12;;1;;21;120;21;273;10;10;B;blue;120
3;payment;8;47;;1;;-6;60;-6;312;18;16;A;black;60
3;payment;8;46;;1;;21;81;21;369;16;14;B;blue;81
3;payment;8;55;;0;;21;60;21;279;14;14;B;blue;60
3;payment;8;2;;0;;-6;18;-6;441;12;10;A;black;18
3;payment;8;7;;1;;-6;51;-6;399;18;14;A;black;51
3;payment;8;68;;1;;-3;69;-3;282;12;10;B;yellow;69
3;payment;8;6;;0;;21;90;21;291;14;10;B;blue;90
3;payment;8;41;;0;;21;48;21;222;16;12;B;blue;48
3;payment;8;10;;1;;21;144;21;396;10;10;B;blue;144
3;payment;8;35;;0;;21;72;21;396;10;10;B;blue;72
3;payment;8;52;;1;;-6;60;-6;480;18;16;A;black;60
3;payment;8;13;;1;;-6;66;-6;282;14;16;A;black;66
3;payment;8;50;;0;;-6;66;-6;210;14;16;A;black;66
3;payment;8;48;;1;;-6;39;-6;315;14;10;A;black;39
3;payment;8;60;;0;;30;159;30;651;14;18;A;red;159
3;payment;8;16;;0;;-3;48;-3;300;10;10;B;yellow;48
3;payment;8;19;;1;;-3;63;-3;240;16;10;B;yellow;63
3;payment;8;56;;1;;30;66;30;291;16;14;A;red;66
3;payment;8;9;;1;;-6;51;-6;384;12;12;A;black;51
3;payment;8;69;;0;;-3;48;-3;321;10;10;B;yellow;48
3;payment;8;67;;0;;21;114;21;324;16;16;B;blue;114
3;payment;8;49;;0;;30;117;30;405;14;14;A;red;117
3;payment;8;33;;1;;21;117;21;390;12;10;B;blue;117
3;payment;8;3;;1;;-6;15;-6;345;14;10;A;black;15
3;payment;8;38;;1;;21;78;21;330;18;14;B;blue;78
3;payment;8;26;;1;;-6;132;-6;429;14;20;A;black;132
3;payment;8;25;;0;;-6;42;-6;219;12;10;A;black;42
3;payment;8;11;;0;;30;60;30;210;20;14;A;red;60
3;payment;8;58;;1;;-3;96;-3;471;10;10;B;yellow;96
3;payment;8;34;;1;;21;18;21;231;14;10;B;blue;18
3;payment;8;39;;1;;-3;66;-3;264;14;10;B;yellow;66
3;payment;8;42;;0;;21;96;21;369;10;10;B;blue;96
3;payment;8;64;;0;;30;66;30;261;18;14;A;red;66
3;payment;8;40;;0;;-6;63;-6;306;16;16;A;black;63
3;payment;8;45;;1;;-6;72;-6;222;14;12;A;black;72
3;payment;8;62;;1;;-3;123;-3;444;10;16;B;yellow;123
3;payment;8;24;;0;;-3;21;-3;291;18;12;B;yellow;21
3;payment;8;29;;1;;21;96;21;300;10;10;B;blue;96
3;payment;8;30;;1;;30;69;30;417;14;14;A;red;69
3;payment;8;66;;1;;-6;-48;-6;36;24;10;A;black;-48
3;payment;8;71;;1;;-6;102;-6;366;10;12;A;black;102
3;payment;8;70;;0;;-3;102;-3;381;12;12;B;yellow;102
3;payment;8;8;;1;;21;153;21;441;12;18;B;blue;153
3;payment;8;53;;0;;21;120;21;369;10;10;B;blue;120
3;payment;8;1;;1;;30;96;30;369;18;16;A;red;96
3;payment;9;7;;1;;-6;45;-6;393;20;14;A;black;45
3;payment;9;72;;0;;30;108;30;465;12;12;A;red;108
3;payment;9;51;;1;;21;60;21;327;16;10;B;blue;60
3;payment;9;43;;0;;-6;51;-6;246;10;12;A;black;51
3;payment;9;17;;0;;-3;60;-3;369;16;10;B;yellow;60
3;payment;9;39;;1;;-3;63;-3;261;14;10;B;yellow;63
3;payment;9;16;;0;;21;69;21;321;10;10;B;blue;69
3;payment;9;15;;1;;30;108;30;372;12;12;A;red;108
3;payment;9;22;;1;;30;234;30;495;12;24;A;red;234
3;payment;9;8;;1;;-3;150;-3;438;12;18;B;yellow;150
3;payment;9;28;;1;;-6;90;-6;447;18;18;A;black;90
3;payment;9;38;;1;;21;99;21;351;18;14;B;blue;99
3;payment;9;58;;1;;21;117;21;492;10;10;B;blue;117
3;payment;9;34;;1;;21;39;21;252;14;10;B;blue;39
3;payment;9;49;;0;;30;147;30;435;14;16;A;red;147
3;payment;9;18;;0;;30;156;30;297;14;18;A;red;156
3;payment;9;19;;1;;21;84;21;261;16;10;B;blue;84
3;payment;9;11;;0;;30;90;30;240;20;16;A;red;90
3;payment;9;71;;1;;21;123;21;387;12;12;B;blue;123
3;payment;9;14;;1;;-6;18;-6;222;22;14;A;black;18
3;payment;9;21;;1;;30;234;30;480;12;24;A;red;234
3;payment;9;3;;1;;-6;9;-6;339;16;10;A;black;9
3;payment;9;23;;1;;-6;66;-6;561;16;12;A;black;66
3;payment;9;60;;0;;30;189;30;681;14;20;A;red;189
3;payment;9;40;;0;;30;93;30;336;18;16;A;red;93
3;payment;9;10;;1;;21;165;21;417;10;10;B;blue;165
3;payment;9;48;;1;;-3;36;-3;312;16;10;B;yellow;36
3;payment;9;36;;1;;21;117;21;345;10;10;B;blue;117
3;payment;9;66;;1;;-6;-54;-6;30;26;10;A;black;-54
3;payment;9;13;;1;;21;87;21;303;16;16;B;blue;87
3;payment;9;62;;1;;30;153;30;474;10;16;A;red;153
3;payment;9;4;;0;;21;69;21;324;10;10;B;blue;69
3;payment;9;24;;0;;-6;15;-6;285;18;12;A;black;15
3;payment;9;30;;1;;-6;63;-6;411;14;16;A;black;63
3;payment;9;70;;0;;30;132;30;411;12;12;A;red;132
3;payment;9;37;;1;;21;93;21;321;10;10;B;blue;93
3;payment;9;47;;1;;-6;54;-6;306;20;16;A;black;54
3;payment;9;41;;0;;21;69;21;243;16;12;B;blue;69
3;payment;9;12;;1;;21;141;21;294;10;10;B;blue;141
3;payment;9;53;;0;;-3;117;-3;366;10;10;B;yellow;117
3;payment;9;20;;1;;-3;93;-3;81;10;10;B;yellow;93
3;payment;9;61;;0;;-6;18;-6;285;22;14;A;black;18
3;payment;9;25;;0;;30;72;30;249;14;10;A;red;72
3;payment;9;33;;1;;21;138;21;411;12;10;B;blue;138
3;payment;9;54;;1;;30;165;30;300;14;20;A;red;165
3;payment;9;6;;0;;-3;87;-3;288;14;10;B;yellow;87
3;payment;9;46;;1;;21;102;21;390;16;14;B;blue;102
3;payment;9;44;;1;;30;150;30;396;12;16;A;red;150
3;payment;9;1;;1;;-6;90;-6;363;18;18;A;black;90
3;payment;9;64;;0;;30;96;30;291;18;16;A;red;96
3;payment;9;55;;0;;-6;54;-6;273;14;14;A;black;54
3;payment;9;69;;0;;-3;45;-3;318;10;10;B;yellow;45
3;payment;9;67;;0;;21;135;21;345;16;16;B;blue;135
3;payment;9;26;;1;;30;162;30;459;16;20;A;red;162
3;payment;9;42;;0;;-3;93;-3;366;10;10;B;yellow;93
3;payment;9;29;;1;;21;117;21;321;10;10;B;blue;117
3;payment;9;45;;1;;-6;66;-6;216;16;12;A;black;66
3;payment;9;65;;1;;30;270;30;618;10;26;A;red;270
3;payment;9;5;;0;;-6;105;-6;234;12;14;A;black;105
3;payment;9;2;;0;;-3;15;-3;438;14;10;B;yellow;15
3;payment;9;68;;1;;-6;63;-6;276;12;10;A;black;63
3;payment;9;35;;0;;-3;69;-3;393;10;10;B;yellow;69
3;payment;9;52;;1;;30;90;30;510;20;16;A;red;90
3;payment;9;50;;0;;-6;60;-6;204;16;16;A;black;60
3;payment;9;9;;1;;30;81;30;414;14;12;A;red;81
3;payment;9;56;;1;;30;96;30;321;16;16;A;red;96
3;payment;9;57;;1;;-3;36;-3;348;16;10;B;yellow;36
3;payment;10;33;;1;;21;159;21;432;12;10;B;blue;159
3;payment;10;47;;1;;-3;51;-3;303;22;16;B;yellow;51
3;payment;10;11;;0;;-6;84;-6;234;20;18;A;black;84
3;payment;10;7;;1;;21;66;21;414;22;14;B;blue;66
3;payment;10;10;;1;;21;186;21;438;10;10;B;blue;186
3;payment;10;48;;1;;21;57;21;333;16;10;B;blue;57
3;payment;10;41;;0;;21;90;21;264;16;12;B;blue;90
3;payment;10;20;;1;;-3;90;-3;78;10;10;B;yellow;90
3;payment;10;12;;1;;21;162;21;315;10;10;B;blue;162
3;payment;10;53;;0;;21;138;21;387;10;10;B;blue;138
3;payment;10;17;;0;;-3;57;-3;366;16;10;B;yellow;57
3;payment;10;61;;0;;-6;12;-6;279;24;14;A;black;12
3;payment;10;40;;0;;-6;87;-6;330;18;18;A;black;87
3;payment;10;25;;0;;30;102;30;279;14;12;A;red;102
3;payment;10;60;;0;;-6;183;-6;675;14;22;A;black;183
3;payment;10;44;;1;;21;171;21;417;12;18;B;blue;171
3;payment;10;54;;1;;30;195;30;330;14;22;A;red;195
3;payment;10;6;;0;;21;108;21;309;14;10;B;blue;108
3;payment;10;9;;1;;30;111;30;444;14;14;A;red;111
3;payment;10;46;;1;;-3;99;-3;387;16;14;B;yellow;99
3;payment;10;51;;1;;21;81;21;348;16;10;B;blue;81
3;payment;10;23;;1;;21;87;21;582;18;12;B;blue;87
3;payment;10;3;;1;;30;39;30;369;18;10;A;red;39
3;payment;10;21;;1;;30;264;30;510;12;26;A;red;264
3;payment;10;14;;1;;-6;12;-6;216;24;14;A;black;12
3;payment;10;19;;1;;21;105;21;282;16;10;B;blue;105
3;payment;10;71;;1;;-3;120;-3;384;12;12;B;yellow;120
3;payment;10;64;;0;;-6;90;-6;285;18;18;A;black;90
3;payment;10;69;;0;;-3;42;-3;315;10;10;B;yellow;42
3;payment;10;1;;1;;-6;84;-6;357;20;18;A;black;84
3;payment;10;55;;0;;-3;51;-3;270;16;14;B;yellow;51
3;payment;10;49;;0;;30;177;30;465;14;18;A;red;177
3;payment;10;67;;0;;-6;129;-6;339;16;16;A;black;129
3;payment;10;34;;1;;21;60;21;273;14;10;B;blue;60
3;payment;10;56;;1;;30;126;30;351;16;18;A;red;126
3;payment;10;26;;1;;-6;156;-6;453;16;22;A;black;156
3;payment;10;58;;1;;21;138;21;513;10;10;B;blue;138
3;payment;10;38;;1;;21;120;21;372;18;14;B;blue;120
3;payment;10;72;;0;;21;129;21;486;12;14;B;blue;129
3;payment;10;42;;0;;-3;90;-3;363;10;10;B;yellow;90
3;payment;10;29;;1;;21;138;21;342;10;10;B;blue;138
3;payment;10;45;;1;;-6;60;-6;210;18;12;A;black;60
3;payment;10;28;;1;;-6;84;-6;441;20;18;A;black;84
3;payment;10;8;;1;;-6;144;-6;432;12;18;A;black;144
3;payment;10;66;;1;;-6;-60;-6;24;28;10;A;black;-60
3;payment;10;5;;0;;21;126;21;255;14;14;B;blue;126
3;payment;10;22;;1;;30;264;30;525;12;26;A;red;264
3;payment;10;65;;1;;30;300;30;648;10;28;A;red;300
3;payment;10;15;;1;;30;138;30;402;12;14;A;red;138
3;payment;10;2;;0;;-6;9;-6;432;14;10;A;black;9
3;payment;10;68;;1;;-6;57;-6;270;14;10;A;black;57
3;payment;10;57;;1;;21;57;21;369;16;10;B;blue;57
3;payment;10;52;;1;;30;120;30;540;20;18;A;red;120
3;payment;10;50;;0;;-3;57;-3;201;18;16;B;yellow;57
3;payment;10;39;;1;;21;84;21;282;14;10;B;blue;84
3;payment;10;35;;0;;21;90;21;414;10;10;B;blue;90
3;payment;10;36;;1;;-3;114;-3;342;10;10;B;yellow;114
3;payment;10;18;;0;;-6;150;-6;291;14;20;A;black;150
3;payment;10;62;;1;;-3;150;-3;471;10;18;B;yellow;150
3;payment;10;4;;0;;-3;66;-3;321;10;10;B;yellow;66
3;payment;10;16;;0;;-3;66;-3;318;10;10;B;yellow;66
3;payment;10;24;;0;;21;36;21;306;20;12;B;blue;36
3;payment;10;30;;1;;30;93;30;441;16;16;A;red;93
3;payment;10;70;;0;;-6;126;-6;405;12;14;A;black;126
3;payment;10;43;;0;;21;72;21;267;12;12;B;blue;72
3;payment;10;13;;1;;21;108;21;324;16;16;B;blue;108
3;payment;10;37;;1;;21;114;21;342;10;10;B;blue;114
3;payment;11;53;;0;;21;159;21;408;10;10;B;blue;159
3;payment;11;55;;0;;21;72;21;291;16;14;B;blue;72
3;payment;11;13;;1;;21;129;21;345;16;16;B;blue;129
3;payment;11;34;;1;;21;81;21;294;14;10;B;blue;81
3;payment;11;60;;0;;30;213;30;705;16;22;A;red;213
3;payment;11;15;;1;;-6;132;-6;396;12;16;A;black;132
3;payment;11;65;;1;;30;330;30;678;10;30;A;red;330
3;payment;11;51;;1;;-6;75;-6;342;16;10;A;black;75
3;payment;11;10;;1;;-3;183;-3;435;10;10;B;yellow;183
3;payment;11;17;;0;;21;78;21;387;16;10;B;blue;78
3;payment;11;26;;1;;-6;150;-6;447;18;22;A;black;150
3;payment;11;57;;1;;21;78;21;390;16;10;B;blue;78
3;payment;11;16;;0;;21;87;21;339;10;10;B;blue;87
3;payment;11;21;;1;;30;294;30;540;12;28;A;red;294
3;payment;11;58;;1;;-3;135;-3;510;10;10;B;yellow;135
3;payment;11;12;;1;;21;183;21;336;10;10;B;blue;183
3;payment;11;28;;1;;30;114;30;471;22;18;A;red;114
3;payment;11;22;;1;;30;294;30;555;12;28;A;red;294
3;payment;11;38;;1;;21;141;21;393;18;14;B;blue;141
3;payment;11;66;;1;;30;-30;30;54;30;10;A;red;-30
3;payment;11;29;;1;;21;159;21;363;10;10;B;blue;159
3;payment;11;72;;0;;30;159;30;516;12;14;A;red;159
3;payment;11;6;;0;;21;129;21;330;14;10;B;blue;129
3;payment;11;42;;0;;-3;87;-3;360;10;10;B;yellow;87
3;payment;11;39;;1;;21;105;21;303;14;10;B;blue;105
3;payment;11;8;;1;;-3;141;-3;429;14;18;B;yellow;141
3;payment;11;56;;1;;30;156;30;381;16;20;A;red;156
3;payment;11;24;;0;;-6;30;-6;300;20;12;A;black;30
3;payment;11;14;;1;;30;42;30;246;26;14;A;red;42
3;payment;11;5;;0;;30;156;30;285;14;14;A;red;156
3;payment;11;45;;1;;21;81;21;231;20;12;B;blue;81
3;payment;11;50;;0;;21;78;21;222;18;16;B;blue;78
3;payment;11;68;;1;;-6;51;-6;264;16;10;A;black;51
3;payment;11;4;;0;;21;87;21;342;10;10;B;blue;87
3;payment;11;43;;0;;-3;69;-3;264;12;12;B;yellow;69
3;payment;11;48;;1;;21;78;21;354;16;10;B;blue;78
3;payment;11;71;;1;;21;141;21;405;12;12;B;blue;141
3;payment;11;54;;1;;30;225;30;360;14;24;A;red;225
3;payment;11;41;;0;;21;111;21;285;16;12;B;blue;111
3;payment;11;20;;1;;21;111;21;99;10;10;B;blue;111
3;payment;11;3;;1;;-6;33;-6;363;18;12;A;black;33
3;payment;11;9;;1;;30;141;30;474;14;16;A;red;141
3;payment;11;33;;1;;-3;156;-3;429;12;10;B;yellow;156
3;payment;11;64;;0;;-6;84;-6;279;20;18;A;black;84
3;payment;11;19;;1;;30;135;30;312;16;10;A;red;135
3;payment;11;11;;0;;-6;78;-6;228;22;18;A;black;78
3;payment;11;44;;1;;-6;165;-6;411;12;18;A;black;165
3;payment;11;52;;1;;-6;114;-6;534;20;20;A;black;114
3;payment;11;7;;1;;21;87;21;435;22;14;B;blue;87
3;payment;11;25;;0;;-6;96;-6;273;14;14;A;black;96
3;payment;11;36;;1;;-3;111;-3;339;10;10;B;yellow;111
3;payment;11;37;;1;;-3;111;-3;339;10;10;B;yellow;111
3;payment;11;69;;0;;21;63;21;336;10;10;B;blue;63
3;payment;11;46;;1;;-3;96;-3;384;16;14;B;yellow;96
3;payment;11;18;;0;;30;180;30;321;16;20;A;red;180
3;payment;11;30;;1;;-6;87;-6;435;16;18;A;black;87
3;payment;11;1;;1;;30;114;30;387;22;18;A;red;114
3;payment;11;40;;0;;-6;81;-6;324;20;18;A;black;81
3;payment;11;2;;0;;21;30;21;453;16;10;B;blue;30
3;payment;11;35;;0;;21;111;21;435;10;10;B;blue;111
3;payment;11;61;;0;;-6;6;-6;273;26;14;A;black;6
3;payment;11;62;;1;;-6;144;-6;465;10;18;A;black;144
3;payment;11;49;;0;;-6;171;-6;459;14;20;A;black;171
3;payment;11;23;;1;;21;108;21;603;18;12;B;blue;108
3;payment;11;47;;1;;30;81;30;333;22;16;A;red;81
3;payment;11;67;;0;;-6;123;-6;333;18;16;A;black;123
3;payment;11;70;;0;;-3;123;-3;402;14;14;B;yellow;123
3;payment;12;20;;1;;21;132;21;120;10;10;B;blue;132
3;payment;12;52;;1;;30;144;30;564;22;20;A;red;144
3;payment;12;6;;0;;-3;126;-3;327;14;10;B;yellow;126
3;payment;12;11;;0;;-6;72;-6;222;24;18;A;black;72
3;payment;12;3;;1;;21;54;21;384;20;12;B;blue;54
3;payment;12;62;;1;;-3;141;-3;462;12;18;B;yellow;141
3;payment;12;23;;1;;21;129;21;624;18;12;B;blue;129
3;payment;12;46;;1;;21;117;21;405;16;14;B;blue;117
3;payment;12;39;;1;;21;126;21;324;14;10;B;blue;126
3;payment;12;21;;1;;30;324;30;570;12;30;A;red;324
3;payment;12;14;;1;;-6;36;-6;240;26;16;A;black;36
3;payment;12;71;;1;;21;162;21;426;12;12;B;blue;162
3;payment;12;17;;0;;21;99;21;408;16;10;B;blue;99
3;payment;12;64;;0;;-6;78;-6;273;22;18;A;black;78
3;payment;12;9;;1;;30;171;30;504;14;18;A;red;171
3;payment;12;28;;1;;-6;108;-6;465;22;20;A;black;108
3;payment;12;67;;0;;21;144;21;354;20;16;B;blue;144
3;payment;12;69;;0;;-3;60;-3;333;10;10;B;yellow;60
3;payment;12;50;;0;;-6;72;-6;216;18;16;A;black;72
3;payment;12;1;;1;;-6;108;-6;381;22;20;A;black;108
3;payment;12;51;;1;;21;96;21;363;18;10;B;blue;96
3;payment;12;49;;0;;21;192;21;480;16;20;B;blue;192
3;payment;12;53;;0;;-3;156;-3;405;10;10;B;yellow;156
3;payment;12;34;;1;;21;102;21;315;14;10;B;blue;102
3;payment;12;58;;1;;21;156;21;531;10;10;B;blue;156
3;payment;12;26;;1;;30;180;30;477;20;22;A;red;180
3;payment;12;55;;0;;-3;69;-3;288;16;14;B;yellow;69
3;payment;12;13;;1;;21;150;21;366;16;16;B;blue;150
3;payment;12;38;;1;;-3;138;-3;390;18;14;B;yellow;138
3;payment;12;42;;0;;-3;84;-3;357;10;10;B;yellow;84
3;payment;12;5;;0;;21;177;21;306;14;16;B;blue;177
3;payment;12;45;;1;;21;102;21;252;20;12;B;blue;102
3;payment;12;24;;0;;21;51;21;321;22;12;B;blue;51
3;payment;12;10;;1;;-3;180;-3;432;10;10;B;yellow;180
3;payment;12;29;;1;;21;180;21;384;10;10;B;blue;180
3;payment;12;22;;1;;30;324;30;585;12;30;A;red;324
3;payment;12;72;;0;;21;180;21;537;12;16;B;blue;180
3;payment;12;65;;1;;30;360;30;708;10;32;A;red;360
3;payment;12;18;;0;;-6;174;-6;315;16;22;A;black;174
3;payment;12;57;;1;;21;99;21;411;16;10;B;blue;99
3;payment;12;66;;1;;-6;-36;-6;48;30;12;A;black;-36
3;payment;12;43;;0;;21;90;21;285;12;12;B;blue;90
3;payment;12;15;;1;;-3;129;-3;393;14;16;B;yellow;129
3;payment;12;8;;1;;21;162;21;450;14;18;B;blue;162
3;payment;12;56;;1;;30;186;30;411;16;22;A;red;186
3;payment;12;70;;0;;30;153;30;432;14;14;A;red;153
3;payment;12;47;;1;;30;111;30;363;22;18;A;red;111
3;payment;12;16;;0;;21;108;21;360;10;10;B;blue;108
3;payment;12;30;;1;;-6;81;-6;429;18;18;A;black;81
3;payment;12;2;;0;;-6;24;-6;447;16;10;A;black;24
3;payment;12;4;;0;;21;108;21;363;10;10;B;blue;108
3;payment;12;35;;0;;-3;108;-3;432;10;10;B;yellow;108
3;payment;12;68;;1;;30;81;30;294;18;10;A;red;81
3;payment;12;41;;0;;21;132;21;306;16;12;B;blue;132
3;payment;12;48;;1;;30;108;30;384;16;10;A;red;108
3;payment;12;12;;1;;21;204;21;357;10;10;B;blue;204
3;payment;12;7;;1;;21;108;21;456;22;14;B;blue;108
3;payment;12;61;;0;;-6;0;-6;267;28;14;A;black;0
3;payment;12;40;;0;;-6;75;-6;318;22;18;A;black;75
3;payment;12;36;;1;;21;132;21;360;10;10;B;blue;132
3;payment;12;37;;1;;21;132;21;360;10;10;B;blue;132
3;payment;12;44;;1;;21;186;21;432;14;18;B;blue;186
3;payment;12;19;;1;;21;156;21;333;16;12;B;blue;156
3;payment;12;60;;0;;-6;207;-6;699;16;24;A;black;207
3;payment;12;25;;0;;21;117;21;294;16;14;B;blue;117
3;payment;12;33;;1;;21;177;21;450;12;10;B;blue;177
3;payment;12;54;;1;;30;255;30;390;14;26;A;red;255
3;payment;13;61;;0;;-6;-6;-6;261;30;14;A;black;-6
3;payment;13;47;;1;;-6;105;-6;357;22;20;A;black;105
3;payment;13;52;;1;;-6;138;-6;558;22;22;A;black;138
3;payment;13;49;;0;;-6;186;-6;474;16;20;A;black;186
3;payment;13;1;;1;;30;138;30;411;24;20;A;red;138
3;payment;13;39;;1;;21;147;21;345;14;10;B;blue;147
3;payment;13;53;;0;;21;177;21;426;10;10;B;blue;177
3;payment;13;44;;1;;21;207;21;453;14;18;B;blue;207
3;payment;13;30;;1;;30;111;30;459;20;18;A;red;111
3;payment;13;33;;1;;-3;174;-3;447;12;10;B;yellow;174
3;payment;13;11;;0;;30;102;30;252;26;18;A;red;102
3;payment;13;20;;1;;21;153;21;141;10;10;B;blue;153
3;payment;13;69;;0;;-3;57;-3;330;10;10;B;yellow;57
3;payment;13;2;;0;;21;45;21;468;18;10;B;blue;45
3;payment;13;67;;0;;21;165;21;375;20;16;B;blue;165
3;payment;13;64;;0;;-6;72;-6;267;24;18;A;black;72
3;payment;13;28;;1;;-6;102;-6;459;24;20;A;black;102
3;payment;13;21;;1;;30;354;30;600;12;32;A;red;354
3;payment;13;66;;1;;30;-6;30;78;32;12;A;red;-6
3;payment;13;46;;1;;-6;111;-6;399;16;14;A;black;111
3;payment;13;68;;1;;21;102;21;315;18;12;B;blue;102
3;payment;13;3;;1;;-3;51;-3;381;20;12;B;yellow;51
3;payment;13;4;;0;;-3;105;-3;360;10;10;B;yellow;105
3;payment;13;71;;1;;-3;159;-3;423;12;12;B;yellow;159
3;payment;13;57;;1;;21;120;21;432;16;10;B;blue;120
3;payment;13;25;;0;;21;138;21;315;16;14;B;blue;138
3;payment;13;41;;0;;-3;129;-3;303;16;12;B;yellow;129
3;payment;13;23;;1;;-3;126;-3;621;18;12;B;yellow;126
3;payment;13;14;;1;;-6;30;-6;234;28;16;A;black;30
3;payment;13;12;;1;;21;225;21;378;10;10;B;blue;225
3;payment;13;60;;0;;-6;201;-6;693;18;24;A;black;201
3;payment;13;45;;1;;-3;99;-3;249;20;12;B;yellow;99
3;payment;13;36;;1;;-3;129;-3;357;10;10;B;yellow;129
3;payment;13;55;;0;;-3;66;-3;285;16;14;B;yellow;66
3;payment;13;5;;0;;30;207;30;336;14;16;A;red;207
3;payment;13;18;;0;;-6;168;-6;309;18;22;A;black;168
3;payment;13;62;;1;;30;171;30;492;12;18;A;red;171
3;payment;13;24;;0;;-6;45;-6;315;22;12;A;black;45
3;payment;13;42;;0;;-3;81;-3;354;10;10;B;yellow;81
3;payment;13;72;;0;;-6;174;-6;531;12;16;A;black;174
3;payment;13;50;;0;;21;93;21;237;20;16;B;blue;93
